PWSID,any_pfas_detected,num_pfas_detected,det_11Cl_PF3OUdS,det_4_2_FTS,det_6_2_FTS,det_8_2_FTS,det_9Cl_PF3ONS,det_ADONA,det_HFPO_DA,det_NEtFOSAA,det_NFDHA,det_NMeFOSAA,det_PFBA,det_PFBS,det_PFDA,det_PFDoA,det_PFEESA,det_PFHpA,det_PFHpS,det_PFHxA,det_PFHxS,det_PFMBA,det_PFMPA,det_PFNA,det_PFOA,det_PFOS,det_PFPeA,det_PFPeS,det_PFTA,det_PFTrDA,det_PFUnA,max_4_2_FTS,max_6_2_FTS,max_8_2_FTS,max_9Cl_PF3ONS,max_ADONA,max_HFPO_DA,max_NEtFOSAA,max_NFDHA,max_NMeFOSAA,max_PFBA,max_PFBS,max_PFDA,max_PFDoA,max_PFHpA,max_PFHpS,max_PFHxA,max_PFHxS,max_PFMBA,max_PFMPA,max_PFNA,max_PFOA,max_PFOS,max_PFPeA,max_PFPeS,max_PFUnA,exceeds_pfos,exceeds_pfoa,exceeds_pfhxs,exceeds_pfna,exceeds_hfpo_da,exceeds_any_mcl,hi_component_count,hazard_index,exceeds_hi,exceeds_hi_total,first_sample_date,last_sample_date,num_sample_events,num_samples,system_size,primary_water_type,state,epa_region,treatment_codes_str,treat_gac,treat_iex,treat_nro,treat_pac,treat_mfl,treat_oth,pfas_occurrence,POPULATION_SERVED_COUNT,GW_SW_CODE,OWNER_TYPE_CODE,PRIMARY_SOURCE_CODE,IS_WHOLESALER_IND,is_purchased,exceeds_both_pfos_pfoa,any_regulated_detected,exceeds_any_npdwr,entry_quarter,has_pfas_treatment
MS0460003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-10-30,2024-09-05,2,3,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,5900,GW,L,GW,N,0,0,0,0,2023Q4,0
MS0460008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-31,2024-07-23,2,4,S,GW,MS,4,"NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,3260,GW,M,GW,N,0,0,0,0,2024Q1,0
MS0460009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-18,2025-09-30,2,2,S,GW,MS,4,,,,,,,,,1983,GW,M,GW,N,0,0,0,0,2025Q1,0
MS0460012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-14,2025-10-14,2,2,S,GW,MS,4,CWA,0.0,0.0,0.0,0.0,0.0,0.0,DK,2416,GW,M,GW,N,0,0,0,0,2025Q2,0
MS0470001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-23,2025-04-23,1,3,S,GW,MS,4,,,,,,,,,3820,GW,L,GW,N,0,0,0,0,2025Q2,0
MS0470002,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0043,,,,0.0067,0.0096,,,,1,1,0,0,0,1,1.0,0.43,0.0,0.0,2025-02-18,2025-08-19,2,5,S,GW,MS,4,CWA,0.0,0.0,0.0,0.0,0.0,0.0,DK,9779,GW,L,GW,N,0,1,1,1,2025Q1,0
MS0470105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-21,2023-12-20,2,4,S,GW,MS,4,CWA,0.0,0.0,0.0,0.0,0.0,0.0,No,5599,GW,M,GW,N,0,0,0,0,2023Q2,0
MS0480001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-17,2025-09-23,2,22,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,7783,GW,L,GW,N,0,0,0,0,2025Q1,0
MS0480002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-06-17,2024-11-13,2,2,S,GW,MS,4,"ADS,CON,CWL,INF,SSF",0.0,0.0,0.0,0.0,0.0,0.0,DK,9350,GW,L,GW,N,0,0,0,0,2024Q2,0
MS0480007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-07,2023-08-16,2,4,S,GW,MS,4,"CWL,INF",0.0,0.0,0.0,0.0,0.0,0.0,DK,4029,GW,M,GW,N,0,0,0,0,2023Q1,0
MS0480011,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-05-14,2024-12-02,2,3,S,GW,MS,4,"ADS,CWA,INF",0.0,0.0,0.0,0.0,0.0,0.0,DK,3519,GW,M,GW,N,0,0,0,0,2024Q2,0
MS0480019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-20,2024-03-19,4,4,S,SW,MS,4,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,4570,SW,M,SWP,N,1,0,0,0,2023Q2,0
MS0490010,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-17,2024-07-24,2,2,S,GW,MS,4,CWL,0.0,0.0,0.0,0.0,0.0,0.0,DK,5071,GW,L,GW,N,0,0,0,0,2024Q1,0
MS0500004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-04-16,2024-10-22,2,2,S,GW,MS,4,"ADS,CON,CWL,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,6442,GW,M,GW,N,0,0,0,0,2024Q2,0
MS0500008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-04-11,2023-10-17,2,2,S,GW,MS,4,"CON,CWL,DKN",0.0,0.0,0.0,0.0,0.0,0.0,DK,6921,GW,L,GW,N,0,0,0,0,2023Q2,0
MS0500009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-06-17,2024-12-17,2,6,S,GW,MS,4,"ADS,CWL,GWD,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,5312,GW,M,GW,N,0,0,0,0,2024Q2,0
MS0510009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-15,2023-09-25,2,2,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,3373,GW,L,GW,N,0,0,0,0,2023Q1,0
MS0510011,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-06-16,2025-06-16,1,1,S,GW,MS,4,,,,,,,,,3432,GW,L,GW,N,0,0,0,0,2025Q2,0
MS0520004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-07-05,2024-06-12,2,12,S,GW,MS,4,CWL,0.0,0.0,0.0,0.0,0.0,0.0,DK,5174,GW,L,GW,N,0,0,0,0,2023Q3,0
MS0530006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-20,2023-12-20,2,6,S,GW,MS,4,"DKN,GWD",0.0,0.0,0.0,0.0,0.0,0.0,No,4984,GW,M,GW,N,0,0,0,0,2023Q2,0
MS0530012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-04-10,2024-10-28,2,10,L,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,15000,GW,S,GW,N,0,0,0,0,2024Q2,0
MS0530020,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-11-13,2025-05-12,2,8,L,GW,MS,4,INF,0.0,0.0,0.0,0.0,0.0,0.0,No,32027,GW,L,GW,N,0,0,0,0,2024Q4,0
MS0540002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-22,2025-10-20,2,12,S,GW,MS,4,"NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,7463,GW,L,GW,N,0,0,0,0,2025Q2,0
MS0540008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-06-04,2025-10-22,2,6,S,GW,MS,4,,,,,,,,,1146,GW,M,GW,N,0,0,0,0,2025Q2,0
MS0540016,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-04,2025-07-23,2,2,S,GW,MS,4,,,,,,,,,747,GW,M,GWP,N,1,0,0,0,2025Q1,0
MS0540018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-17,2023-11-14,2,4,S,GW,MS,4,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,3439,GW,L,GW,N,0,0,0,0,2023Q2,0
MS0550001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-05-13,2025-05-13,1,4,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,6455,GW,M,GW,N,0,0,0,0,2025Q2,0
MS0550004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-09,2025-07-02,2,6,L,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,11859,GW,L,GW,N,0,0,0,0,2025Q1,0
MS0550005,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-22,2025-09-30,2,8,L,GW,MS,4,,,,,,,,,11830,GW,M,GW,N,0,0,0,0,2025Q2,0
MS0550006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-22,2025-10-21,2,4,S,GW,MS,4,"CWA,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,3334,GW,L,GW,N,0,0,0,0,2025Q2,0
MS0550058,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-21,2023-09-26,2,4,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,4406,GW,M,GW,N,0,0,0,0,2023Q1,0
MS0550060,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-05-13,2025-05-13,1,2,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,4438,GW,M,GW,N,0,0,0,0,2025Q2,0
MS0570004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-05-08,2024-10-31,2,2,L,GW,MS,4,,,,,,,,,12041,GW,L,GW,N,0,0,0,0,2024Q2,0
MS0570008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-04-11,2024-01-16,2,5,S,GW,MS,4,CWA,0.0,0.0,0.0,0.0,0.0,0.0,No,5359,GW,M,GW,N,0,0,0,0,2023Q2,0
MS0570014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-21,2024-08-27,2,6,S,GW,MS,4,"CWA,NTU",0.0,0.0,0.0,0.0,0.0,0.0,DK,3833,GW,M,GW,N,0,0,0,0,2024Q1,0
MS0580001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-17,2025-10-28,2,16,S,GW,MS,4,DKN,0.0,0.0,0.0,0.0,0.0,0.0,DK,6879,GW,M,GW,N,0,0,0,0,2025Q1,0
MS0580002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-04-22,2025-10-20,2,8,S,GW,MS,4,,,,,,,,,5141,GW,M,GW,N,0,0,0,0,2025Q2,0
MS0580004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-06-17,2024-12-17,2,8,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,4739,GW,M,GW,N,0,0,0,0,2024Q2,0
MS0580006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-06,2024-05-06,2,17,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,9398,GW,L,GW,N,0,0,0,0,2023Q1,0
MS0580007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-05-06,2024-11-19,2,6,S,GW,MS,4,OTH,0.0,0.0,0.0,0.0,0.0,1.0,No,1299,GW,M,GW,N,0,0,0,0,2024Q2,0
MS0590002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-14,2024-02-05,2,7,S,GW,MS,4,INF,0.0,0.0,0.0,0.0,0.0,0.0,No,3878,GW,M,GW,N,0,0,0,0,2023Q1,0
MS0590004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-09,2024-07-16,2,6,L,GW,MS,4,INF,0.0,0.0,0.0,0.0,0.0,0.0,No,9995,GW,L,GW,N,0,0,0,0,2024Q1,0
MS0590014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-28,2025-07-21,2,10,S,GW,MS,4,,,,,,,,,4203,GW,M,GW,N,0,0,0,0,2025Q1,0
MS0610003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-08-14,2025-02-17,2,17,L,GW,MS,4,"GWD,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,31852,GW,L,GW,N,0,0,0,0,2024Q3,0
MS0610008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-22,2023-11-21,2,15,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,7690,GW,M,GW,N,0,0,0,0,2023Q2,0
MS0610009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-17,2025-08-20,2,6,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,5824,GW,L,GW,N,0,0,0,0,2025Q1,0
MS0610011,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-19,2023-12-18,2,6,S,GW,MS,4,GWD,0.0,0.0,0.0,0.0,0.0,0.0,DK,6088,GW,M,GW,N,0,0,0,0,2023Q2,0
MS0610012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-13,2024-11-06,2,8,S,GW,MS,4,OTH,0.0,0.0,0.0,0.0,0.0,1.0,DK,4013,GW,M,GW,N,0,0,0,0,2024Q1,0
MS0610013,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-05-02,2023-09-26,2,6,S,GW,MS,4,"ADS,NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,3836,GW,M,GW,N,0,0,0,0,2023Q2,0
