PWSID,0,1,2,3,4
AL0000079,-0.21544402033314136,-5.547513570098144e-06,0.02546129298780865,0.06182169436022586,0.04339227436667
AL0000083,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000085,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000089,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000091,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000092,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000093,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000097,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000100,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000101,-0.21544402033314136,-5.547513570098144e-06,0.02546129298780865,0.06182169436022586,0.04339227436667
AL0000103,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000104,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000108,-0.21544402033314136,-5.547513570098144e-06,0.02546129298780865,0.06182169436022586,0.04339227436667
AL0000117,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000118,-0.006906241725884303,-0.01736582235724341,-0.01523122915631721,-0.10317760605184126,0.022681425006911886
AL0000125,-0.21544402033314136,-5.547513570098144e-06,0.02546129298780865,0.06182169436022586,0.04339227436667
AL0000131,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000133,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000154,-0.21544402033314136,-5.547513570098144e-06,0.02546129298780865,0.06182169436022586,0.04339227436667
AL0000162,0.1729035594335603,-0.030505428870075034,-0.01911803098442607,-0.06329818601760813,0.19663013036579277
AL0000164,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
AL0000168,0.5474309222503164,-0.03224035494016545,-0.09858042651823665,-0.14249168055530867,0.1970448263652968
AL0000174,0.3355440789645282,0.01689886425896753,-0.14673603407134972,-0.07615763683893345,-0.14168804276663186
AL0000177,0.649865930199376,0.022990731322057662,-0.19640459063500615,-0.10210163306296446,-0.15786505448136043
AL0000178,-0.08123403382669872,0.010586027144962007,-0.011956362678610518,-0.009703089490964578,-0.08959544743653491
AL0000179,0.4592617381061675,0.03468931453049914,-0.1719687679619496,-0.04809876169003167,-0.23280949869364614
AL0000180,0.8479113814418298,0.012829332091383852,-0.22491219100331267,-0.16751727447493941,-0.13670963796492794
AL0000187,-0.2049516929683381,-0.0072044231265696035,0.013276371211989336,-0.037761964639866356,0.001526008490479396
